10	28	10.0
10	29	10.0
10	30	10.0
10	31	10.0
10	32	10.0
10	33	10.0
10	34	10.0
10	35	10.0
10	36	10.0
10	37	10.0
10	38	10.0
10	39	10.0
10	40	0.0

11	0	0.0
11	1	0.0
11	2	0.0
11	3	0.0
11	4	0.0
11	5	0.0
11	6	0.0
11	7	0.0
11	8	0.0
11	9	0.0
11	10	0.0
11	11	1.25564880568108
11	12	2.32472324723247
11	13	3.27483640690065
11	14	4.15402567094516
11	15	5.0
11	16	5.84597432905484
11	17	6.72516359309934
11	18	7.67527675276753
11	19	8.74435119431891
11	20	10.0
11	21	10.0
11	22	10.0
11	23	10.0
11	24	10.0
11	25	10.0
11	26	10.0
11	27	10.0
11	28	10.0
11	29	10.0
11	30	10.0
11	31	10.0
11	32	10.0
11	33	10.0
11	34	10.0
11	35	10.0
11	36	10.0
11	37	10.0
11	38	10.0
11	39	10.0
11	40	0.0

12	0	0.0
12	1	0.0
12	2	0.0
12	3	0.0
12	4	0.0
12	5	0.0
12	6	0.0
12	7	0.0
12	8	0.0
12	9	0.0
12	10	0.0
12	11	1.28647214854111
12	12	2.36180904522613
12	13	3.30508474576271
12	14	4.17061611374408
12	15	5.0
12	16	5.82938388625593
12	17	6.69491525423729
12	18	7.63819095477387
12	19	8.71352785145889
12	20	10.0
12	21	10.0
12	22	10.0
12	23	10.0
12	24	10.0
12	25	10.0
12	26	10.0
12	27	10.0
12	28	10.0
12	29	10.0
12	30	10.0
12	31	10.0
12	32	10.0
12	33	10.0
12	34	10.0
12	35	10.0
12	36	10.0
12	37	10.0
12	38	10.0
12	39	10.0
12	40	0.0

13	0	0.0
13	1	0.0
13	2	0.0
13	3	0.0
13	4	0.0
13	5	0.0
13	6	0.0
13	7	0.0
13	8	0.0
13	9	0.0
13	10	0.0
13	11	1.31901840490797
13	12	2.400513478819
13	13	3.33641404805915
13	14	4.18772563176895
13	15	5.0
13	16	5.81227436823105
13	17	6.66358595194085
13	18	7.599486521181
13	19	8.68098159509203
13	20	10.0
13	21	10.0
13	22	10.0
13	23	10.0
13	24	10.0
13	25	10.0
13	26	10.0
13	27	10.0
13	28	10.0
13	29	10.0
13	30	10.0
13	31	10.0
13	32	10.0
13	33	10.0
13	34	10.0
13	35	10.0
13	36	10.0
13	37	10.0
13	38	10.0
13	39	10.0
13	40	0.0

14	0	0.0
14	1	0.0
14	2	0.0
14	3	0.0
14	4	0.0
14	5	0.0
14	6	0.0
14	7	0.0
14	8	0.0
14	9	0.0
14	10	0.0
14	11	1.35343618513324
14	12	2.44094488188976
14	13	3.36888331242158
14	14	4.20537897310513
14	15	5.0
14	16	5.79462102689487
14	17	6.63111668757842
14	18	7.55905511811024
14	19	8.64656381486676
14	20	10.0
14	21	10.0
14	22	10.0
14	23	10.0
14	24	10.0
14	25	10.0
14	26	10.0
14	27	10.0
14	28	10.0
14	29	10.0
14	30	10.0
14	31	10.0
14	32	10.0
14	33	10.0
14	34	10.0
14	35	10.0
14	36	10.0
14	37	10.0
14	38	10.0
14	39	10.0
14	40	0.0

15	0	0.0
15	1	0.0
15	2	0.0
15	3	0.0
15	4	0.0
15	5	0.0
15	6	0.0
15	7	0.0
15	8	0.0
15	9	0.0
15	10	0.0
15	11	1.3898916967509
15	12	2.48322147651007
15	13	3.40255591054313
15	14	4.22360248447205
15	15	5.0
15	16	5.77639751552795
15	17	6.59744408945687
15	18	7.51677852348993
15	19	8.6101083032491
15	20	10.0
15	21	10.0
15	22	10.0
15	23	10.0
15	24	10.0
15	25	10.0
15	26	10.0
15	27	10.0
15	28	10.0
15	29	10.0
15	30	10.0
15	31	10.0
15	32	10.0
15	33	10.0
15	34	10.0
15	35	10.0
15	36	10.0
15	37	10.0
15	38	10.0
15	39	10.0
15	40	0.0

16	0	0.0
16	1	0.0
16	2	0.0
16	3	0.0
16	4	0.0
16	5	0.0
16	6	0.0
16	7	0.0
16	8	0.0
16	9	0.0
16	10	0.0
16	11	1.42857142857143
16	12	2.52747252747253
16	13	3.4375
16	14	4.24242424242424
16	15	5.0
16	16	5.75757575757576
16	17	6.5625
16	18	7.47252747252747
16	19	8.57142857142857
16	20	10.0
16	21	10.0
16	22	10.0
16	23	10.0
16	24	10.0
16	25	10.0
16	26	10.0
16	27	10.0
16	28	10.0
16	29	10.0
16	30	10.0
16	31	10.0
16	32	10.0
16	33	10.0
16	34	10.0
16	35	10.0
16	36	10.0
16	37	10.0
16	38	10.0
16	39	10.0
16	40	0.0

17	0	0.0
17	1	0.0
17	2	0.0
17	3	0.0
17	4	0.0
17	5	0.0
17	6	0.0
17	7	0.0
17	8	0.0
17	9	0.0
17	10	0.0
17	11	1.46968534151957
17	12	2.57383966244726
17	13	3.47378898473789
17	14	4.26187419768935
17	15	5.0
17	16	5.73812580231065
17	17	6.52621101526211
17	18	7.42616033755274
17	19	8.53031465848043
17	20	10.0
17	21	10.0
17	22	10.0
17	23	10.0
17	24	10.0
17	25	10.0
17	26	10.0
17	27	10.0
17	28	10.0
17	29	10.0
17	30	10.0
17	31	10.0
17	32	10.0
17	33	10.0
17	34	10.0
17	35	10.0
17	36	10.0
17	37	10.0
17	38	10.0
17	39	10.0
17	40	0.0

18	0	0.0
18	1	0.0
18	2	0.0
18	3	0.0
18	4	0.0
18	5	0.0
18	6	0.0
18	7	0.0
18	8	0.0
18	9	0.0
18	10	0.0
18	11	1.513470681458
18	12	2.62247838616715
18	13	3.51150202976996
18	14	4.28198433420366
18	15	5.0
18	16	5.71801566579634
18	17	6.48849797023004
18	18	7.37752161383285
18	19	8.486529318542
18	20	10.0
18	21	10.0
18	22	10.0
18	23	10.0
18	24	10.0
18	25	10.0
18	26	10.0
18	27	10.0
18	28	10.0
18	29	10.0
18	30	10.0
18	31	10.0
18	32	10.0
18	33	10.0
18	34	10.0
18	35	10.0
18	36	10.0
18	37	10.0
18	38	10.0
18	39	10.0
18	40	0.0

19	0	0.0
19	1	0.0
19	2	0.0
19	3	0.0
19	4	0.0
19	5	0.0
19	6	0.0
19	7	0.0
19	8	0.0
19	9	0.0
19	10	0.0
19	11	1.56019656019656
19	12	2.67355982274742
19	13	3.55072463768116
19	14	4.30278884462151
19	15	5.0
19	16	5.69721115537849
19	17	6.44927536231884
19	18	7.32644017725258
19	19	8.43980343980344
19	20	10.0
19	21	10.0
19	22	10.0
19	23	10.0
19	24	10.0
19	25	10.0
19	26	10.0
19	27	10.0
19	28	10.0
19	29	10.0
19	30	10.0
19	31	10.0
19	32	10.0
19	33	10.0
19	34	10.0
19	35	10.0
19	36	10.0
19	37	10.0
19	38	10.0
19	39	10.0
19	40	0.0

20	0	0.0
20	1	0.0
20	2	0.0
20	3	0.0
20	4	0.0
20	5	0.0
20	6	0.0
20	7	0.0
20	8	0.0
20	9	0.0
20	10	0.0
20	11	1.61016949152542
20	12	2.72727272727273
20	13	3.59154929577465
20	14	4.32432432432432
20	15	5.0
20	16	5.67567567567568
20	17	6.40845070422535
20	18	7.27272727272727
20	19	8.38983050847458
20	20	10.0
20	21	10.0
20	22	10.0
20	23	10.0
20	24	10.0
20	25	10.0
20	26	10.0
20	27	10.0
20	28	10.0
20	29	10.0
20	30	10.0
20	31	10.0
20	32	10.0
20	33	10.0
20	34	10.0
20	35	10.0
20	36	10.0
20	37	10.0
20	38	10.0
20	39	10.0
20	40	0.0

21	0	0.0
21	1	-0.52238805970149
21	2	-0.54700384826828
21	3	-0.574197280879375
21	4	-0.604395604395605
21	5	-0.638126009693054
21	6	-0.676046671242279
21	7	-0.718990120746433
21	8	-0.768025078369906
21	9	-0.824546604808098
21	10	-0.89041095890411
21	11	0.739327450512759
21	12	1.91752130579229
21	13	2.84726459223104
21	14	3.63868183601412
21	15	4.36187399030695
21	16	5.07061592781483
21	17	5.8165548098434
21	18	6.66257402860032
21	19	7.70331504889101
21	20	9.10958904109589
21	21	9.30062008108753
21	22	9.43377148634985
21	23	9.53376042302217
21	24	9.61357395056885
21	25	9.68093699515347
21	26	9.74107493134563
21	27	9.79814927801505
21	28	9.85627618084645
21	29	9.92070116861436
21	30	10.0
21	31	10.0
21	32	10.0
21	33	10.0
21	34	10.0
21	35	10.0
21	36	10.0
21	37	10.0
21	38	10.0
21	39	10.0
21	40	0.0

22	0	0.0
22	1	-1.03753910323254
22	2	-1.07843137254902
22	3	-1.12314709236032
22	4	-1.17224880382775
22	5	-1.22641509433962
22	6	-1.28647214854111
22	7	-1.35343618513324
22	8	-1.42857142857143
22	9	-1.513470681458
22	10	-1.61016949152542
22	11	0.0
22	12	1.2063227953411
22	13	2.17790606140121
22	14	3.01220132180986
22	15	3.77358490566038
22	16	4.51194712760549
22	17	5.27420624508003
22	18	6.11480865224625
22	19	7.11057547454052
22	20	8.38983050847458
22	21	8.70518228382043
22	22	8.9351081530782
22	23	9.1137496720021
22	24	9.26029486527707
22	25	9.38679245283019
22	26	9.50177935943061
22	27	9.61230648123852
22	28	9.72545757071547
22	29	9.85010545344984
22	30	10.0
22	31	10.0
22	32	10.0
22	33	10.0
22	34	10.0
22	35	10.0
22	36	10.0
22	37	10.0
22	38	10.0
22	39	10.0
22	40	0.0

23	0	0.0
23	1	-1.5463515969878
23	2	-1.59643435980551
23	3	-1.65071770334928
23	4	-1.70975323149236
23	5	-1.7741935483871
23	6	-1.84481648422408
23	7	-1.92255664524856
23	8	-2.00854700854701
23	9	-2.10417450169236
23	10	-2.21115537848606
23	11	-0.640702613202794
23	12	0.572519083969466
23	13	1.5689776133682
23	14	2.4339575840258
23	15	3.2258064516129
23	16	3.99045020463847
23	17	4.77071241788379
23	18	5.614704700683
23	19	6.58699877618602
23	20	7.78884462151394
23	21	8.1874955006839
23	22	8.48935315387706
23	23	8.73094585113847
23	24	8.93401959568399
23	25	9.11290322580645
23	26	9.27818429864815
23	27	9.43889916448753
23	28	9.60425873844918
23	29	9.78565258080772
23	30	10.0
23	31	10.0
23	32	10.0
23	33	10.0
23	34	10.0
23	35	10.0
23	36	10.0
23	37	10.0
23	38	10.0
23	39	10.0
23	40	0.0

24	0	0.0
24	1	-2.04968944099379
24	2	-2.10300429184549
24	3	-2.16035634743875
24	4	-2.22222222222222
24	5	-2.28915662650602
24	6	-2.36180904522613
24	7	-2.44094488188976
24	8	-2.52747252747253
24	9	-2.62247838616715
24	10	-2.72727272727273
24	11	-1.2063227953411
24	12	0.0
24	13	1.00896860986547
24	14	1.89504373177843
24	15	2.71084337349398
24	16	3.49854227405248
24	17	4.29745889387145
24	18	5.15088449531738
24	19	6.11480865224625
24	20	7.27272727272727
24	21	7.7287853577371
24	22	8.08532778355879
24	23	8.37817638266069
24	24	8.62973760932945
24	25	8.85542168674699
24	26	9.06705539358601
24	27	9.27503736920777
24	28	9.49011446409989
24	29	9.72545757071547
24	30	10.0
24	31	10.0
24	32	10.0
24	33	10.0
24	34	10.0
24	35	10.0
24	36	10.0
24	37	10.0
24	38	10.0
24	39	10.0
24	40	0.0

25	0	0.0
25	1	-2.5483870967742
25	2	-2.6
25	3	-2.6551724137931
25	4	-2.71428571428571
25	5	-2.77777777777778
25	6	-2.84615384615385
25	7	-2.92
25	8	-3.0
25	9	-3.08695652173913
25	10	-3.18181818181818
25	11	-1.71428571428571
25	12	-0.523809523809523
25	13	0.488549618320611
25	14	1.38805970149254
25	15	2.22222222222222
25	16	3.02985074626866
25	17	3.84732824427481
25	18	4.71428571428571
25	19	5.68067226890756
25	20	6.81818181818182
25	21	7.31512605042017
25	22	7.71428571428571
25	23	8.04961832061069
25	24	8.34328358208955
25	25	8.61111111111111
25	26	8.86567164179104
25	27	9.11832061068703
25	28	9.38095238095238
25	29	9.66806722689076
25	30	10.0
25	31	10.0
25	32	10.0
25	33	10.0
25	34	10.0
25	35	10.0
25	36	10.0
25	37	10.0
25	38	10.0
25	39	10.0
25	40	0.0

26	0	0.0
26	1	-3.043254376931
26	2	-3.08917197452229
26	3	-3.13800657174151
26	4	-3.19004524886878
26	5	-3.24561403508772
26	6	-3.30508474576271
26	7	-3.36888331242158
26	8	-3.4375
26	9	-3.51150202976996
26	10	-3.59154929577465
26	11	-2.17790606140121
26	12	-1.00896860986547
26	13	0.0
26	14	0.906735751295337
26	15	1.75438596491228
26	16	2.57889778615167
26	17	3.41428227939408
26	18	4.29745889387145
26	19	5.27420624508003
26	20	6.40845070422535
26	21	6.93584361060089
26	22	7.36920777279522
26	23	7.74044241404184
26	24	8.07112576542628
26	25	8.37719298245614
26	26	8.67169100329722
26	27	8.9666987256552
26	28	9.27503736920777
26	29	9.61230648123852
26	30	10.0
26	31	10.0
26	32	10.0
26	33	10.0
26	34	10.0
26	35	10.0
26	36	10.0
26	37	10.0
26	38	10.0
26	39	10.0
26	40	0.0

27	0	0.0
27	1	-3.53508095605243
27	2	-3.57218402961396
27	3	-3.61148924584808
27	4	-3.65319865319865
27	5	-3.69753979739508
27	6	-3.74476987447699
27	7	-3.79518072289157
27	8	-3.84910485933504
27	9	-3.90692282212653
27	10	-3.96907216494845
27	11	-2.60768785010624
27	12	-1.46372897999264
27	13	-0.463210404418315
27	14	0.445648374694162
27	15	1.30246020260492
27	16	2.14085983921706
27	17	2.99305184393373
27	18	3.8940714373389
27	19	4.88700019316206
27	20	6.03092783505155
27	21	6.58248020088854
27	22	7.04431078924758
27	23	7.44655264564404
27	24	7.81020622160084
27	25	8.15123010130246
27	26	8.48304788535477
27	27	8.81836807411367
27	28	9.17086043942555
27	29	9.55717597063937
27	30	10.0
27	31	10.0
27	32	10.0
27	33	10.0
27	34	10.0
27	35	10.0
27	36	10.0
27	37	10.0
27	38	10.0
27	39	10.0
27	40	0.0

28	0	0.0
28	1	-4.02464065708419
28	2	-4.05063291139241
28	3	-4.07809110629067
28	4	-4.10714285714286
28	5	-4.13793103448276
28	6	-4.17061611374408
28	7	-4.20537897310513
28	8	-4.24242424242424
28	9	-4.28198433420366
28	10	-4.32432432432432
28	11	-3.01220132180986
28	12	-1.89504373177843
28	13	-0.906735751295337
28	14	0.0
28	15	0.862068965517242
28	16	1.7113783533765
28	17	2.57889778615167
28	18	3.49854227405248
28	19	4.51194712760549
28	20	5.67567567567568
28	21	6.24809354346721
28	22	6.73469387755102
28	23	7.16439001413095
28	24	7.55781683626272
28	25	7.93103448275862
28	26	8.29787234042553
28	27	8.67169100329722
28	28	9.06705539358601
28	29	9.50177935943061
28	30	10.0
28	31	10.0
28	32	10.0
28	33	10.0
28	34	10.0
28	35	10.0
28	36	10.0
28	37	10.0
28	38	10.0
28	39	10.0
28	40	0.0

29	0	0.0
29	1	-4.51269556296486
29	2	-4.5260663507109
29	3	-4.54016770354341
29	4	-4.55506117908788
29	5	-4.57081545064378
29	6	-4.58750736593989
29	7	-4.60522320072882
29	8	-4.62406015037594
29	9	-4.644128113879
29	10	-4.66555183946488
29	11	-3.39870105302982
29	12	-2.30894603404564
29	13	-1.33559838322301
29	14	-0.434557384597675
29	15	0.429184549356224
29	16	1.28640497294808
29	17	2.16741842891453
29	18	3.10575878304962
29	19	4.14275805536289
29	20	5.33444816053512
29	21	5.92676082981273
29	22	6.43607388627309
29	23	6.89077968484565
29	24	7.31149994244273
29	25	7.71459227467811
29	26	8.11442385173247
29	27	8.52513033800012
29	28	8.9623324882289
29	29	9.44526767135381
29	30	10.0
29	31	10.0
29	32	10.0
29	33	10.0
29	34	10.0
29	35	10.0
29	36	10.0
29	37	10.0
29	38	10.0
29	39	10.0
29	40	0.0

30	0	0.0
30	1	-5.0
30	2	-5.0
30	3	-5.0
30	4	-5.0
30	5	-5.0
30	6	-5.0
30	7	-5.0
30	8	-5.0
30	9	-5.0
30	10	-5.0
30	11	-3.77358490566038
30	12	-2.71084337349398
30	13	-1.75438596491228
30	14	-0.862068965517242
30	15	0.0
30	16	0.862068965517242
30	17	1.75438596491228
30	18	2.71084337349398
30	19	3.77358490566038
30	20	5.0
30	21	5.61320754716981
30	22	6.14457831325301
30	23	6.62280701754386
30	24	7.06896551724138
30	25	7.5
30	26	7.93103448275862
30	27	8.37719298245614
30	28	8.85542168674699
30	29	9.38679245283019
30	30	10.0
30	31	10.0
30	32	10.0
30	33	10.0
30	34	10.0
30	35	10.0
30	36	10.0
30	37	10.0
30	38	10.0
30	39	10.0
30	40	0.0

31	0	0.0
31	1	-5.48730443703514
31	2	-5.4739336492891
31	3	-5.45983229645659
31	4	-5.44493882091212
31	5	-5.42918454935622
31	6	-5.41249263406011
31	7	-5.39477679927118
31	8	-5.37593984962406
31	9	-5.355871886121
31	10	-5.33444816053512
31	11	-4.14275805536289
31	12	-3.10575878304962
31	13	-2.16741842891453
31	14	-1.28640497294808
31	15	-0.429184549356224
31	16	0.434557384597675
31	17	1.33559838322301
31	18	2.30894603404564
31	19	3.39870105302982
31	20	4.66555183946488
31	21	5.30250961599092
31	22	5.85657370517928
31	23	6.35771190908558
31	24	6.82801887878439
31	25	7.28540772532189
31	26	7.74605732704041
31	27	8.22637806806865
31	28	8.74501992031873
31	29	9.32546188284255
31	30	10.0
31	31	10.0
31	32	10.0
31	33	10.0
31	34	10.0
31	35	10.0
31	36	10.0
31	37	10.0
31	38	10.0
31	39	10.0
31	40	0.0

32	0	0.0
32	1	-5.97535934291581
32	2	-5.94936708860759
32	3	-5.92190889370933
32	4	-5.89285714285714
32	5	-5.86206896551724
32	6	-5.82938388625593
32	7	-5.79462102689487
32	8	-5.75757575757576
32	9	-5.71801566579634
32	10	-5.67567567567568
32	11	-4.51194712760549
32	12	-3.49854227405248
32	13	-2.57889778615167
32	14	-1.7113783533765
32	15	-0.862068965517242
32	16	0.0
32	17	0.906735751295336
32	18	1.89504373177843
32	19	3.01220132180986
32	20	4.32432432432432
32	21	4.98983223182511
32	22	5.56851311953353
32	23	6.09279321714555
32	24	6.58649398704903
32	25	7.06896551724138
32	26	7.55781683626272
32	27	8.07112576542628
32	28	8.62973760932945
32	29	9.26029486527707
32	30	10.0
32	31	10.0
32	32	10.0
32	33	10.0
32	34	10.0
32	35	10.0
32	36	10.0
32	37	10.0
32	38	10.0
32	39	10.0
32	40	0.0

33	0	0.0
33	1	-6.46491904394757
33	2	-6.42781597038604
33	3	-6.38851075415192
33	4	-6.34680134680135
33	5	-6.30246020260492
33	6	-6.25523012552301
33	7	-6.20481927710843
33	8	-6.15089514066496
33	9	-6.09307717787347
33	10	-6.03092783505155
33	11	-4.88700019316206
33	12	-3.8940714373389
33	13	-2.99305184393373
33	14	-2.14085983921706
33	15	-1.30246020260492
33	16	-0.445648374694162
33	17	0.463210404418315
33	18	1.46372897999264
33	19	2.60768785010624
33	20	3.96907216494845
33	21	4.6701757774773
33	22	5.27678900208666
33	23	5.82531623017994
33	24	6.34218804613771
33	25	6.84876989869754
33	26	7.36455784690668
33	27	7.90976305006235
33	28	8.50803976924021
33	29	9.19016805099479
33	30	10.0
33	31	10.0
33	32	10.0
33	33	10.0
33	34	10.0
33	35	10.0
33	36	10.0
33	37	10.0
33	38	10.0
33	39	10.0
33	40	0.0

34	0	0.0
34	1	-6.956745623069
34	2	-6.91082802547771
34	3	-6.86199342825849
34	4	-6.80995475113122
34	5	-6.75438596491228
34	6	-6.69491525423729
34	7	-6.63111668757842
34	8	-6.5625
34	9	-6.48849797023004
34	10	-6.40845070422535
34	11	-5.27420624508003
34	12	-4.29745889387145
34	13	-3.41428227939408
34	14	-2.57889778615167
34	15	-1.75438596491228
34	16	-0.906735751295336
34	17	0.0
34	18	1.00896860986547
34	19	2.17790606140121
34	20	3.59154929577465
34	21	4.33810023615849
34	22	4.97757847533632
34	23	5.55241644626112
34	24	6.09279321714555
34	25	6.62280701754386
34	26	7.16439001413095
34	27	7.74044241404184
34	28	8.37817638266069
34	29	9.1137496720021
34	30	10.0
34	31	10.0
34	32	10.0
34	33	10.0
34	34	10.0
34	35	10.0
34	36	10.0
34	37	10.0
34	38	10.0
34	39	10.0
34	40	0.0

35	0	0.0
35	1	-7.4516129032258
35	2	-7.4
35	3	-7.3448275862069
35	4	-7.28571428571429
35	5	-7.22222222222222
35	6	-7.15384615384615
35	7	-7.08
35	8	-7.0
35	9	-6.91304347826087
35	10	-6.81818181818182
35	11	-5.68067226890756
